Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,age,TotalMnt,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,index,cluster
25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,52,37,False,False,True,False,False,False,False,False,True,False,False,False,False,1805,2
54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,56,388,False,False,False,False,True,False,False,False,False,False,False,True,False,1806,1
78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,35,1428,False,False,True,False,False,False,False,False,False,False,True,False,False,1807,0
80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,63,1633,False,False,False,True,False,False,False,False,True,False,False,False,False,1808,0
22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,46,173,False,False,False,True,False,False,False,False,False,False,True,False,False,1809,2
29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,34,99,False,False,True,False,False,False,False,False,False,True,False,False,False,1810,2
44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,62,215,False,False,True,False,False,False,False,False,False,False,True,False,False,1811,2
54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,59,929,False,False,False,False,True,False,False,False,True,False,False,False,False,1812,1
48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,47,219,False,False,True,False,False,False,False,False,False,False,True,False,False,1813,2
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,44,174,False,False,True,False,False,False,False,False,True,False,False,False,False,1814,2
41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,43,92,False,False,True,False,False,False,False,False,False,False,True,False,False,1815,2
80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,51,1052,False,False,False,False,True,False,False,False,True,False,False,False,False,1816,0
47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,64,275,False,False,True,False,False,False,False,False,True,False,False,False,False,1817,1
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,66,587,True,False,False,False,False,False,False,False,True,False,False,False,False,1818,1
57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,67,1662,False,False,False,False,True,False,False,True,False,False,False,False,False,1819,1
32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,39,159,False,False,False,False,True,False,False,False,False,False,True,False,False,1820,2
84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,68,1024,False,False,False,True,False,False,False,False,False,False,False,True,False,1821,0
27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,35,False,False,False,True,False,False,False,True,False,False,False,False,False,1822,2
68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,64,1042,False,False,False,True,False,False,False,False,False,False,True,False,False,1823,1
65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,56,395,False,False,False,True,False,False,False,False,False,False,True,False,False,1824,1
86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,46,557,False,False,False,False,True,False,False,False,True,False,False,False,False,1825,0
4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,58,9,False,False,False,False,True,False,False,False,True,False,False,False,False,1826,2
30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,31,69,False,False,True,False,False,False,False,False,True,False,False,False,False,1827,2
57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,55,486,False,False,False,False,True,False,False,False,True,False,False,False,False,1828,1
25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,33,34,False,False,True,False,False,False,False,False,False,True,False,False,False,1829,2
83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,26,1365,True,False,False,False,False,False,False,False,False,True,False,False,False,1830,0
22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,46,13,False,False,True,False,False,False,False,False,False,False,True,False,False,1831,2
72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,43,1401,False,False,False,False,True,False,False,False,True,False,False,False,False,1832,0
64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,60,1574,False,False,True,False,False,False,False,False,False,False,True,False,False,1833,0
82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,37,1323,False,False,False,False,True,False,False,False,False,True,False,False,False,1834,0
74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,50,1217,False,False,False,True,False,False,False,True,False,False,False,False,False,1835,1
58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,70,103,False,False,False,True,False,False,False,False,False,True,False,False,False,1836,2
21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,45,84,False,False,False,True,False,False,False,False,False,False,True,False,False,1837,2
70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,49,1536,False,False,False,False,True,False,False,False,True,False,False,False,False,1838,0
54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,36,581,False,False,True,False,False,False,False,False,False,False,True,False,False,1839,2
69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,55,928,False,False,False,False,True,False,False,False,True,False,False,False,False,1840,1
11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,46,14,True,False,False,False,False,False,False,True,False,False,False,False,False,1841,2
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,42,424,False,False,True,False,False,False,False,False,False,True,False,False,False,1842,1
70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,50,960,False,False,True,False,False,False,False,False,True,False,False,False,False,1843,0
69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,39,1555,False,False,True,False,False,False,False,False,True,False,False,False,False,1844,0
60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,48,656,False,False,True,False,False,False,False,False,False,False,False,True,False,1845,1
32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,53,55,False,False,False,True,False,False,False,False,False,False,True,False,False,1846,2
34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,37,20,False,False,True,False,False,False,False,False,False,True,False,False,False,1847,2
30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,50,367,False,False,False,True,False,False,False,False,False,False,True,False,False,1848,2
82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,44,2257,True,False,False,False,False,False,False,False,False,False,True,False,False,1849,0
26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,54,42,False,False,False,False,True,False,False,True,False,False,False,False,False,1850,2
69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,57,1049,False,False,True,False,False,False,False,True,False,False,False,False,False,1851,0
44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,49,48,False,False,True,False,False,False,False,False,False,True,False,False,False,1852,2
60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,73,685,False,False,False,False,True,False,False,False,False,True,False,False,False,1853,1
49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,69,39,False,False,True,False,False,False,False,True,False,False,False,False,False,1854,2
23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,34,43,True,False,False,False,False,False,False,False,False,True,False,False,False,1855,2
33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,62,835,False,False,False,True,False,False,False,False,False,False,False,True,False,1856,1
72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,63,1515,False,False,True,False,False,False,False,False,True,False,False,False,False,1857,0
69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,70,1039,False,False,False,False,True,False,False,False,False,False,True,False,False,1858,1
70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,46,1596,False,False,True,False,False,False,False,True,False,False,False,False,False,1859,0
70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,37,1828,False,False,False,False,True,False,False,False,True,False,False,False,False,1860,0
30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,52,34,False,False,False,False,True,False,False,False,True,False,False,False,False,1861,2
50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,53,149,False,False,False,False,True,False,False,True,False,False,False,False,False,1862,2
62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,52,946,False,False,False,True,False,False,False,False,False,True,False,False,False,1863,1
30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,36,28,False,False,False,False,True,False,False,False,False,True,False,False,False,1864,2
52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,37,450,False,False,True,False,False,False,False,False,False,True,False,False,False,1865,2
44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,64,46,False,False,False,False,True,False,False,False,True,False,False,False,False,1866,2
86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,50,1702,False,False,False,False,True,False,False,True,False,False,False,False,False,1867,0
76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,46,820,False,False,True,False,False,False,False,False,False,False,True,False,False,1868,1
42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,39,382,False,False,True,False,False,False,False,False,True,False,False,False,False,1869,2
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,33,2126,False,False,False,False,True,False,False,False,True,False,False,False,False,1870,0
88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,32,2069,False,False,False,True,False,False,False,False,False,False,True,False,False,1871,0
31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,36,72,False,False,True,False,False,False,False,False,True,False,False,False,False,1872,2
61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,53,732,False,False,True,False,False,False,False,True,False,False,False,False,False,1873,1
69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,47,801,False,False,True,False,False,False,False,False,False,True,False,False,False,1874,0
49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,72,236,False,False,True,False,False,False,False,True,False,False,False,False,False,1875,2
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,43,80,False,True,False,False,False,False,False,False,False,False,True,False,False,1876,2
90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,67,1685,False,False,False,False,True,False,False,False,False,True,False,False,False,1877,0
113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,76,277,False,False,False,False,True,False,False,False,False,True,False,False,False,1878,1
59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,71,507,False,False,False,False,True,False,False,False,False,False,True,False,False,1879,1
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,57,68,False,False,False,False,True,False,False,False,True,False,False,False,False,1880,2
22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,49,False,False,True,False,False,False,False,False,False,True,False,False,False,1881,2
73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,34,397,False,False,False,True,False,False,False,False,True,False,False,False,False,1882,1
29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,50,39,False,False,True,False,False,False,False,True,False,False,False,False,False,1883,2
45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,53,306,False,False,True,False,False,False,False,False,True,False,False,False,False,1884,1
62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,67,976,False,False,True,False,False,False,False,False,True,False,False,False,False,1885,0
60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,50,1028,False,False,False,False,True,False,False,False,True,False,False,False,False,1886,1
33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,35,70,False,False,True,False,False,False,False,False,False,False,True,False,False,1887,2
35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,62,46,False,False,True,False,False,False,False,False,True,False,False,False,False,1888,2
31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,41,51,False,False,False,True,False,False,False,False,True,False,False,False,False,1889,2
92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,61,1263,True,False,False,False,False,False,False,False,False,False,True,False,False,1890,0
67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,51,1490,False,False,True,False,False,False,False,False,False,True,False,False,False,1891,0
80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,50,1564,False,False,False,True,False,False,False,False,False,False,True,False,False,1892,0
77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,54,1815,False,False,True,False,False,False,False,False,True,False,False,False,False,1893,0
52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,58,1198,False,False,False,False,True,False,False,False,False,False,False,True,False,1894,1
57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,53,416,False,False,True,False,False,False,False,False,False,True,False,False,False,1895,1
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,31,85,False,False,True,False,False,False,False,False,True,False,False,False,False,1896,2
36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,40,47,False,False,False,False,True,False,False,False,False,True,False,False,False,1897,2
20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,45,137,False,False,True,False,False,False,False,False,False,True,False,False,False,1898,2
34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,56,21,False,False,False,False,True,False,False,False,False,False,True,False,False,1899,2
31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,44,70,True,False,False,False,False,False,False,False,False,True,False,False,False,1900,2
70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,49,909,True,False,False,False,False,False,False,False,True,False,False,False,False,1901,0
91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,65,1676,False,False,True,False,False,False,False,False,False,True,False,False,False,1902,0
77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,78,1735,False,False,False,True,False,False,False,False,False,True,False,False,False,1903,0
80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,62,1191,False,False,True,False,False,False,False,False,False,True,False,False,False,1904,0
22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,44,24,False,False,False,True,False,False,False,False,True,False,False,False,False,1905,2
55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,52,1182,False,False,False,False,True,False,False,False,True,False,False,False,False,1906,1
70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,51,1280,False,False,True,False,False,False,False,False,True,False,False,False,False,1907,0
64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,64,1336,False,False,True,False,False,False,False,False,False,True,False,False,False,1908,0
62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,56,749,False,False,False,True,False,False,False,False,True,False,False,False,False,1909,1
61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,47,91,False,False,False,False,True,False,False,False,True,False,False,False,False,1910,2
67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,74,414,False,False,False,False,True,False,False,False,True,False,False,False,False,1911,1
21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,39,44,False,False,False,True,False,False,False,False,True,False,False,False,False,1912,2
29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,53,63,False,False,False,True,False,False,False,False,True,False,False,False,False,1913,2
75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,70,901,False,False,True,False,False,False,False,False,True,False,False,False,False,1914,0
34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,46,38,True,False,False,False,False,False,False,False,False,False,True,False,False,1915,2
54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,65,455,False,False,False,False,True,False,False,False,False,True,False,False,False,1916,1
54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,72,775,False,False,False,False,True,False,False,False,False,False,False,True,False,1917,1
34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,62,15,False,False,False,True,False,False,False,False,True,False,False,False,False,1918,2
25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,48,38,False,False,True,False,False,False,False,False,True,False,False,False,False,1919,2
73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,37,1512,False,False,False,False,True,False,False,False,True,False,False,False,False,1920,0
28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,71,43,False,False,True,False,False,False,False,False,False,False,True,False,False,1921,2
23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,42,False,False,True,False,False,False,False,False,False,True,False,False,False,1922,2
72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,37,1089,False,False,True,False,False,False,False,False,True,False,False,False,False,1923,0
34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,45,162,False,False,False,True,False,False,False,False,True,False,False,False,False,1924,2
70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,70,1272,False,False,True,False,False,False,False,False,False,False,False,True,False,1925,0
63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,39,1173,False,False,True,False,False,False,False,False,True,False,False,False,False,1926,0
83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,47,816,False,False,False,True,False,False,False,False,True,False,False,False,False,1927,0
36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,53,74,False,False,True,False,False,False,False,False,False,True,False,False,False,1928,2
39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,67,134,False,False,True,False,False,False,False,False,False,False,True,False,False,1929,2
51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,81,157,False,False,False,False,True,False,False,False,False,True,False,False,False,1930,2
56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,45,561,False,False,True,False,False,False,False,False,True,False,False,False,False,1931,1
80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,70,1336,False,False,True,False,False,False,False,False,False,True,False,False,False,1932,0
72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,45,2092,False,False,False,False,True,False,False,False,False,False,True,False,False,1933,0
61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,57,463,False,False,False,False,True,False,False,False,False,True,False,False,False,1934,1
76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,71,1130,False,False,False,False,True,False,False,False,False,False,False,True,False,1935,1
29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,45,20,False,False,True,False,False,False,False,False,False,False,True,False,False,1936,2
46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,65,377,False,False,True,False,False,False,False,False,False,True,False,False,False,1937,1
96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,31,1544,False,False,True,False,False,False,False,False,False,True,False,False,False,1938,0
56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,71,138,False,False,False,False,True,False,False,False,False,False,False,True,False,1939,2
70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,56,1012,False,False,False,True,False,False,False,False,True,False,False,False,False,1940,1
71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,59,1766,False,False,False,False,True,False,False,False,False,False,False,True,False,1941,1
44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,43,45,False,False,True,False,False,False,False,False,True,False,False,False,False,1942,2
40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,69,161,False,False,True,False,False,False,False,False,False,True,False,False,False,1943,2
